seqnames,strand,transcript_id,start,end,prime5,prime3,exon_number,exon_count,start.transcript,end.transcript
LT934125.1,-,44551,16583,19156,19156,16583,1,1,16583,19156
LT934125.1,-,44557,63161,65735,65735,63161,1,1,63161,65735
LT934125.1,-,44558,71558,73432,73432,71558,1,1,71558,73432
LT934125.1,-,44559,2778,4943,4943,2778,1,1,2778,4943
LT934125.1,-,44563,95894,96533,96533,95894,1,1,95894,96533
LT934125.1,-,44565,32686,36020,36020,32686,1,1,32686,36020
LT934125.1,-,44566,42006,42550,42550,42006,1,1,42006,42550
LT934125.1,-,44569,55270,56049,56049,55270,1,1,55270,56049
LT934125.1,-,44573,21479,23838,23838,21479,1,1,21479,23838
LT934125.1,-,44578,95892,97327,97327,95892,1,1,95892,97327
LT934125.1,-,44580,63160,63404,63404,63160,1,1,63160,63404
LT934125.1,-,44581,63312,63410,63410,63312,1,1,63312,63410
LT934125.1,-,44582,63153,63335,63335,63153,1,1,63153,63335
LT934125.1,-,44589,64133,64459,64459,64133,1,1,64133,64459
LT934125.1,-,4459,28429,29061,29061,28429,1,1,28429,29061
LT934125.1,-,44590,16583,18627,18627,16583,1,1,16583,18627
LT934125.1,-,44596,16595,19454,19454,16595,1,1,16595,19454
LT934125.1,-,4460,2781,3894,3894,2781,1,1,2781,3894
LT934125.1,-,44600,2780,3466,3466,2780,1,1,2780,3466
LT934125.1,-,44605,32686,33164,33164,32686,1,1,32686,33164
LT934125.1,-,44606,28429,29492,29492,28429,1,1,28429,29492
LT934125.1,-,44609,2779,3468,3468,2779,1,1,2779,3468
LT934125.1,-,4461,63160,63405,63405,63160,1,1,63160,63405
LT934125.1,-,44610,80360,81575,81575,80360,1,1,80360,81575
LT934125.1,-,44621,2778,4349,4349,2778,1,1,2778,4349
LT934125.1,-,44622,50027,50656,50656,50027,1,1,50027,50656
LT934125.1,-,44624,42008,42626,42626,42008,1,1,42008,42626
LT934125.1,-,44625,32686,33754,33754,32686,1,1,32686,33754
LT934125.1,-,44629,16583,17408,17408,16583,1,1,16583,17408
LT934125.1,-,4463,63152,63393,63393,63152,1,1,63152,63393
LT934125.1,-,44635,55276,56110,56110,55276,1,1,55276,56110
LT934125.1,-,44636,92069,92223,92223,92069,1,1,92069,92223
LT934125.1,-,4464,55268,56180,56180,55268,1,1,55268,56180
LT934125.1,-,44640,55276,56035,56035,55276,1,1,55276,56035
LT934125.1,-,44648,16597,17290,17290,16597,1,1,16597,17290
LT934125.1,-,44649,96990,97307,97307,96990,1,2,95886,97307
LT934125.1,-,44649,95886,96851,96851,95886,2,2,95886,97307
LT934125.1,-,44654,80355,81884,81884,80355,1,1,80355,81884
LT934125.1,-,44656,92067,92469,92469,92067,1,1,92067,92469
LT934125.1,-,44657,2785,3882,3882,2785,1,1,2785,3882
LT934125.1,-,4466,92067,92634,92634,92067,1,1,92067,92634
LT934125.1,-,44660,86154,87109,87109,86154,1,1,86154,87109
LT934125.1,-,44661,95889,96316,96316,95889,1,1,95889,96316
LT934125.1,-,44672,63161,63944,63944,63161,1,1,63161,63944
LT934125.1,-,44675,55270,56529,56529,55270,1,1,55270,56529
LT934125.1,-,44677,55270,56016,56016,55270,1,1,55270,56016
LT934125.1,-,44680,55275,56311,56311,55275,1,1,55275,56311
LT934125.1,-,44683,71546,71762,71762,71546,1,1,71546,71762
LT934125.1,-,44684,16581,18729,18729,16581,1,1,16581,18729
LT934125.1,-,44685,32686,34718,34718,32686,1,1,32686,34718
LT934125.1,-,44686,16583,18961,18961,16583,1,1,16583,18961
LT934125.1,-,44688,28432,28751,28751,28432,1,1,28432,28751
LT934125.1,-,44689,95898,96656,96656,95898,1,1,95898,96656
LT934125.1,-,44690,28430,29437,29437,28430,1,1,28430,29437
LT934125.1,-,44692,55268,55653,55653,55268,1,1,55268,55653
LT934125.1,-,44693,95893,96792,96792,95893,1,1,95893,96792
LT934125.1,-,44694,28429,28641,28641,28429,1,1,28429,28641
LT934125.1,-,44696,16581,18507,18507,16581,1,1,16581,18507
LT934125.1,-,44698,80356,81005,81005,80356,1,1,80356,81005
LT934125.1,-,44699,42008,42436,42436,42008,1,1,42008,42436
LT934125.1,-,447,80356,81399,81399,80356,1,1,80356,81399
LT934125.1,-,44702,32820,33246,33246,32820,1,1,32820,33246
LT934125.1,-,44704,92332,92921,92921,92332,1,1,92332,92921
LT934125.1,-,44705,86124,86575,86575,86124,1,1,86124,86575
LT934125.1,-,44706,28429,30218,30218,28429,1,1,28429,30218
LT934125.1,-,44710,80388,81706,81706,80388,1,1,80388,81706
LT934125.1,-,44717,95892,96194,96194,95892,1,1,95892,96194
LT934125.1,-,44720,55270,58116,58116,55270,1,1,55270,58116
LT934125.1,-,44722,92071,92677,92677,92071,1,1,92071,92677
LT934125.1,-,44725,55274,55531,55531,55274,1,1,55274,55531
LT934125.1,-,44727,92069,92333,92333,92069,1,1,92069,92333
LT934125.1,-,44728,95889,96946,96946,95889,1,1,95889,96946
LT934125.1,-,44729,21475,25304,25304,21475,1,1,21475,25304
LT934125.1,-,4473,2778,3690,3690,2778,1,1,2778,3690
LT934125.1,-,44730,28427,28801,28801,28427,1,1,28427,28801
LT934125.1,-,44732,55326,55604,55604,55326,1,1,55326,55604
LT934125.1,-,44733,95907,97326,97326,95907,1,1,95907,97326
LT934125.1,-,44735,80354,81176,81176,80354,1,1,80354,81176
LT934125.1,-,44736,63161,63296,63296,63161,1,1,63161,63296
LT934125.1,-,44739,42007,42557,42557,42007,1,1,42007,42557
LT934125.1,-,44740,2778,5944,5944,2778,1,1,2778,5944
LT934125.1,-,44742,92071,93394,93394,92071,1,1,92071,93394
LT934125.1,-,44752,92558,92976,92976,92558,1,2,92069,92976
LT934125.1,-,44752,92069,92077,92077,92069,2,2,92069,92976
LT934125.1,-,44753,2822,4914,4914,2822,1,1,2822,4914
LT934125.1,-,44756,16581,16795,16795,16581,1,1,16581,16795
LT934125.1,-,44760,21475,22150,22150,21475,1,1,21475,22150
LT934125.1,-,44761,32686,36504,36504,32686,1,1,32686,36504
LT934125.1,-,44769,28430,29010,29010,28430,1,1,28430,29010
LT934125.1,-,4477,64138,64624,64624,64138,1,1,64138,64624
LT934125.1,-,44771,64151,64620,64620,64151,1,1,64151,64620
LT934125.1,-,44773,16581,18281,18281,16581,1,1,16581,18281
LT934125.1,-,44774,55270,58243,58243,55270,1,1,55270,58243
LT934125.1,-,44778,64138,64417,64417,64138,1,1,64138,64417
LT934125.1,-,44782,92067,93320,93320,92067,1,1,92067,93320
LT934125.1,-,44784,75667,76442,76442,75667,1,2,71549,76442
LT934125.1,-,44784,71549,72783,72783,71549,2,2,71549,76442
LT934125.1,-,44787,16581,16836,16836,16581,1,1,16581,16836
LT934125.1,-,44788,64138,65576,65576,64138,1,1,64138,65576
LT934125.1,-,44791,33333,34402,34402,33333,1,1,33333,34402
LT934125.1,-,44792,16590,19444,19444,16590,1,1,16590,19444
LT934125.1,-,44796,28430,28885,28885,28430,1,1,28430,28885
LT934125.1,-,44799,63205,63883,63883,63205,1,1,63205,63883
LT934125.1,-,44800,2778,3171,3171,2778,1,1,2778,3171
LT934125.1,-,44801,32707,37774,37774,32707,1,1,32707,37774
LT934125.1,-,44803,63153,63373,63373,63153,1,1,63153,63373
LT934125.1,-,44808,16581,18225,18225,16581,1,1,16581,18225
LT934125.1,-,44810,55270,55587,55587,55270,1,1,55270,55587
LT934125.1,-,44812,32686,34119,34119,32686,1,1,32686,34119
LT934125.1,-,44816,92069,92606,92606,92069,1,1,92069,92606
LT934125.1,-,44818,28429,29087,29087,28429,1,1,28429,29087
LT934125.1,-,44819,80352,80924,80924,80352,1,1,80352,80924
LT934125.1,-,44820,80355,81802,81802,80355,1,1,80355,81802
LT934125.1,-,4483,55270,55710,55710,55270,1,1,55270,55710
LT934125.1,-,44834,2793,5935,5935,2793,1,1,2793,5935
LT934125.1,-,44835,92210,92633,92633,92210,1,1,92210,92633
LT934125.1,-,44836,28429,29269,29269,28429,1,1,28429,29269
LT934125.1,-,44839,16581,17371,17371,16581,1,1,16581,17371
LT934125.1,-,4484,32688,34266,34266,32688,1,1,32688,34266
LT934125.1,-,44842,32693,34828,34828,32693,1,1,32693,34828
LT934125.1,-,44846,94456,94650,94650,94456,1,1,94456,94650
LT934125.1,-,4485,92069,93233,93233,92069,1,1,92069,93233
LT934125.1,-,44850,63186,63410,63410,63186,1,1,63186,63410
LT934125.1,-,44856,80367,81653,81653,80367,1,1,80367,81653
LT934125.1,-,44860,42005,44612,44612,42005,1,1,42005,44612
LT934125.1,-,44861,63153,63473,63473,63153,1,1,63153,63473
LT934125.1,-,44866,95889,96352,96352,95889,1,1,95889,96352
LT934125.1,-,44870,42015,44877,44877,42015,1,1,42015,44877
LT934125.1,-,44872,80352,81093,81093,80352,1,1,80352,81093
LT934125.1,-,44876,64703,65737,65737,64703,1,1,64703,65737
LT934125.1,-,44878,71549,72723,72723,71549,1,1,71549,72723
LT934125.1,-,44879,86130,87545,87545,86130,1,1,86130,87545
LT934125.1,-,4488,42005,44786,44786,42005,1,1,42005,44786
LT934125.1,-,44883,16581,16771,16771,16581,1,1,16581,16771
LT934125.1,-,44888,80352,80960,80960,80352,1,1,80352,80960
LT934125.1,-,44891,64139,64276,64276,64139,1,1,64139,64276
LT934125.1,-,44893,64133,64601,64601,64133,1,1,64133,64601
LT934125.1,-,44894,28429,30267,30267,28429,1,1,28429,30267
LT934125.1,-,44895,16581,19080,19080,16581,1,1,16581,19080
LT934125.1,-,44897,16596,19460,19460,16596,1,1,16596,19460
LT934125.1,-,44899,32686,35564,35564,32686,1,1,32686,35564
LT934125.1,-,44901,16581,18196,18196,16581,1,1,16581,18196
LT934125.1,-,44902,55276,56900,56900,55276,1,1,55276,56900
LT934125.1,-,44906,16583,17792,17792,16583,1,1,16583,17792
LT934125.1,-,44907,16581,17878,17878,16581,1,1,16581,17878
LT934125.1,-,44908,95898,96392,96392,95898,1,1,95898,96392
LT934125.1,-,4491,28430,28766,28766,28430,1,1,28430,28766
LT934125.1,-,44910,28432,28786,28786,28432,1,1,28432,28786
LT934125.1,-,44916,42005,44842,44842,42005,1,1,42005,44842
LT934125.1,-,44919,86130,88317,88317,86130,1,1,86130,88317
LT934125.1,-,44920,75663,76272,76272,75663,1,2,71554,76272
LT934125.1,-,44920,71554,72783,72783,71554,2,2,71554,76272
LT934125.1,-,44922,64801,65404,65404,64801,1,1,64801,65404
LT934125.1,-,44927,92072,93050,93050,92072,1,1,92072,93050
LT934125.1,-,44931,32686,34360,34360,32686,1,1,32686,34360
LT934125.1,-,44932,80354,82004,82004,80354,1,1,80354,82004
LT934125.1,-,44938,42007,42717,42717,42007,1,1,42007,42717
LT934125.1,-,44939,80367,81786,81786,80367,1,1,80367,81786
LT934125.1,-,44940,21490,21961,21961,21490,1,1,21490,21961
LT934125.1,-,44943,55275,55832,55832,55275,1,1,55275,55832
LT934125.1,-,44945,28430,29250,29250,28430,1,1,28430,29250
LT934125.1,-,44946,28429,29179,29179,28429,1,1,28429,29179
LT934125.1,-,44947,16581,19204,19204,16581,1,1,16581,19204
LT934125.1,-,44949,2778,3292,3292,2778,1,1,2778,3292
LT934125.1,-,4495,55270,55427,55427,55270,1,1,55270,55427
LT934125.1,-,44950,55270,56058,56058,55270,1,1,55270,56058
LT934125.1,-,44952,80356,81793,81793,80356,1,1,80356,81793
LT934125.1,-,44958,32696,33292,33292,32696,1,1,32696,33292
LT934125.1,-,44968,92080,94696,94696,92080,1,1,92080,94696
LT934125.1,-,44969,16581,16924,16924,16581,1,1,16581,16924
LT934125.1,-,44972,95898,96529,96529,95898,1,1,95898,96529
LT934125.1,-,44977,16583,17951,17951,16583,1,1,16583,17951
LT934125.1,-,44980,21567,23712,23712,21567,1,1,21567,23712
LT934125.1,-,44981,28429,29024,29024,28429,1,1,28429,29024
LT934125.1,-,44983,42008,42208,42208,42008,1,1,42008,42208
LT934125.1,-,44984,16583,16848,16848,16583,1,1,16583,16848
LT934125.1,-,44987,55268,55796,55796,55268,1,1,55268,55796
LT934125.1,-,44988,16583,18242,18242,16583,1,1,16583,18242
LT934125.1,-,44989,92069,93295,93295,92069,1,1,92069,93295
LT934125.1,-,44990,32696,33561,33561,32696,1,1,32696,33561
LT934125.1,-,44998,92077,92916,92916,92077,1,1,92077,92916
LT934125.1,-,44999,19300,19344,19344,19300,1,2,16594,19344
LT934125.1,-,44999,16594,18510,18510,16594,2,2,16594,19344
LT934125.1,-,45,92069,92924,92924,92069,1,1,92069,92924
LT934125.1,-,45000,21475,23093,23093,21475,1,1,21475,23093
LT934125.1,-,45001,55275,56915,56915,55275,1,1,55275,56915
LT934125.1,-,45003,64138,65518,65518,64138,1,1,64138,65518
LT934125.1,-,45004,64144,65726,65726,64144,1,1,64144,65726
LT934125.1,-,45006,55270,57586,57586,55270,1,1,55270,57586
LT934125.1,-,45007,28432,30657,30657,28432,1,1,28432,30657
LT934125.1,-,4501,96990,97326,97326,96990,1,2,95894,97326
LT934125.1,-,4501,95894,96851,96851,95894,2,2,95894,97326
LT934125.1,-,45011,8487,8972,8972,8487,1,1,8487,8972
LT934125.1,-,45012,64153,65738,65738,64153,1,1,64153,65738
LT934125.1,-,45013,16596,17050,17050,16596,1,1,16596,17050
LT934125.1,-,45014,55276,56170,56170,55276,1,1,55276,56170
LT934125.1,-,45015,80352,81568,81568,80352,1,1,80352,81568
LT934125.1,-,45018,55270,56816,56816,55270,1,1,55270,56816
LT934125.1,-,45021,92069,92868,92868,92069,1,1,92069,92868
LT934125.1,-,45024,2778,5954,5954,2778,1,1,2778,5954
LT934125.1,-,45026,21477,22040,22040,21477,1,1,21477,22040
LT934125.1,-,4503,55276,56937,56937,55276,1,1,55276,56937
LT934125.1,-,45032,16583,18853,18853,16583,1,1,16583,18853
LT934125.1,-,45033,80352,81004,81004,80352,1,1,80352,81004
LT934125.1,-,45037,55276,58439,58439,55276,1,1,55276,58439
LT934125.1,-,45042,80355,80881,80881,80355,1,1,80355,80881
LT934125.1,-,45043,80352,81524,81524,80352,1,1,80352,81524
LT934125.1,-,45044,92063,92260,92260,92063,1,1,92063,92260
LT934125.1,-,4505,92067,93349,93349,92067,1,1,92067,93349
LT934125.1,-,45050,28430,28860,28860,28430,1,1,28430,28860
LT934125.1,-,45054,32686,34270,34270,32686,1,1,32686,34270
LT934125.1,-,45056,80352,81166,81166,80352,1,1,80352,81166
LT934125.1,-,45057,92071,92979,92979,92071,1,1,92071,92979
LT934125.1,-,45060,63176,63410,63410,63176,1,1,63176,63410
LT934125.1,-,45062,64146,65739,65739,64146,1,1,64146,65739
LT934125.1,-,45065,55549,56177,56177,55549,1,2,55270,56177
LT934125.1,-,45065,55270,55459,55459,55270,2,2,55270,56177
LT934125.1,-,45066,42005,42684,42684,42005,1,1,42005,42684
LT934125.1,-,45067,16583,19320,19320,16583,1,1,16583,19320
LT934125.1,-,45069,16583,17183,17183,16583,1,1,16583,17183
LT934125.1,-,4507,55270,55623,55623,55270,1,1,55270,55623
LT934125.1,-,45072,42007,43599,43599,42007,1,1,42007,43599
LT934125.1,-,45073,92071,92627,92627,92071,1,1,92071,92627
LT934125.1,-,45075,8487,9281,9281,8487,1,1,8487,9281
LT934125.1,-,45076,71549,73428,73428,71549,1,1,71549,73428
LT934125.1,-,45077,55270,56239,56239,55270,1,1,55270,56239
LT934125.1,-,45081,92072,93240,93240,92072,1,1,92072,93240
LT934125.1,-,45083,92071,92258,92258,92071,1,1,92071,92258
LT934125.1,-,45088,92069,94515,94515,92069,1,1,92069,94515
LT934125.1,-,45090,55265,56979,56979,55265,1,1,55265,56979
LT934125.1,-,45091,2778,3695,3695,2778,1,1,2778,3695
LT934125.1,-,45092,86174,87148,87148,86174,1,1,86174,87148
LT934125.1,-,45094,55276,56625,56625,55276,1,1,55276,56625
LT934125.1,-,45096,28428,28772,28772,28428,1,1,28428,28772
LT934125.1,-,45098,28427,28666,28666,28427,1,1,28427,28666
LT934125.1,-,451,63152,63407,63407,63152,1,1,63152,63407
LT934125.1,-,45100,21477,23133,23133,21477,1,1,21477,23133
LT934125.1,-,45101,64149,64639,64639,64149,1,1,64149,64639
LT934125.1,-,45107,42005,43439,43439,42005,1,1,42005,43439
LT934125.1,-,45108,80365,80973,80973,80365,1,1,80365,80973
LT934125.1,-,45110,55270,58519,58519,55270,1,1,55270,58519
LT934125.1,-,45115,42007,44292,44292,42007,1,1,42007,44292
LT934125.1,-,45117,95907,96597,96597,95907,1,1,95907,96597
LT934125.1,-,45122,42005,42971,42971,42005,1,1,42005,42971
LT934125.1,-,45124,55270,56644,56644,55270,1,1,55270,56644
LT934125.1,-,45125,21475,24756,24756,21475,1,1,21475,24756
LT934125.1,-,45126,63155,63406,63406,63155,1,1,63155,63406
LT934125.1,-,4513,55628,56012,56012,55628,1,1,55628,56012
LT934125.1,-,45130,55271,58166,58166,55271,1,1,55271,58166
LT934125.1,-,45131,55273,55814,55814,55273,1,1,55273,55814
LT934125.1,-,45136,2782,5632,5632,2782,1,1,2782,5632
LT934125.1,-,45139,80372,81785,81785,80372,1,1,80372,81785
LT934125.1,-,45142,28429,28756,28756,28429,1,1,28429,28756
LT934125.1,-,4515,55270,55530,55530,55270,1,1,55270,55530
LT934125.1,-,45152,16581,18872,18872,16581,1,1,16581,18872
LT934125.1,-,45170,71549,71903,71903,71549,1,1,71549,71903
LT934125.1,-,45172,32686,33880,33880,32686,1,1,32686,33880
LT934125.1,-,45185,50026,53581,53581,50026,1,1,50026,53581
LT934125.1,-,45187,28429,29962,29962,28429,1,1,28429,29962
LT934125.1,-,4519,55270,55901,55901,55270,1,1,55270,55901
LT934125.1,-,45192,55313,55902,55902,55313,1,1,55313,55902
LT934125.1,-,45193,64158,65735,65735,64158,1,1,64158,65735
LT934125.1,-,45195,80352,81856,81856,80352,1,1,80352,81856
LT934125.1,-,4520,2780,4516,4516,2780,1,1,2780,4516
LT934125.1,-,45200,64139,64352,64352,64139,1,1,64139,64352
LT934125.1,-,45203,16581,18208,18208,16581,1,1,16581,18208
LT934125.1,-,45205,32686,33545,33545,32686,1,1,32686,33545
LT934125.1,-,45206,50030,51130,51130,50030,1,1,50030,51130
LT934125.1,-,45208,16581,19211,19211,16581,1,1,16581,19211
LT934125.1,-,45209,32686,35156,35156,32686,1,1,32686,35156
LT934125.1,-,45210,21477,23856,23856,21477,1,1,21477,23856
LT934125.1,-,45211,92067,92700,92700,92067,1,1,92067,92700
LT934125.1,-,45213,32686,33528,33528,32686,1,1,32686,33528
LT934125.1,-,45215,2778,3034,3034,2778,1,1,2778,3034
LT934125.1,-,45216,55270,55416,55416,55270,1,1,55270,55416
LT934125.1,-,45217,80455,81790,81790,80455,1,1,80455,81790
LT934125.1,-,45219,55268,55905,55905,55268,1,1,55268,55905
LT934125.1,-,4522,55276,56179,56179,55276,1,1,55276,56179
LT934125.1,-,45221,55279,55463,55463,55279,1,1,55279,55463
LT934125.1,-,45224,92069,92574,92574,92069,1,1,92069,92574
LT934125.1,-,45227,92071,92241,92241,92071,1,1,92071,92241
LT934125.1,-,45228,16583,19608,19608,16583,1,1,16583,19608
LT934125.1,-,4523,55270,57103,57103,55270,1,1,55270,57103
LT934125.1,-,45230,32686,32995,32995,32686,1,1,32686,32995
LT934125.1,-,45241,28429,30293,30293,28429,1,1,28429,30293
LT934125.1,-,45245,55270,57691,57691,55270,1,1,55270,57691
LT934125.1,-,45248,43059,44515,44515,43059,1,1,43059,44515
LT934125.1,-,45251,80352,81333,81333,80352,1,1,80352,81333
LT934125.1,-,45254,55283,56180,56180,55283,1,1,55283,56180
LT934125.1,-,4526,92067,92920,92920,92067,1,1,92067,92920
LT934125.1,-,45266,55283,56933,56933,55283,1,1,55283,56933
LT934125.1,-,45269,92403,92885,92885,92403,1,1,92403,92885
LT934125.1,-,4527,42005,44876,44876,42005,1,1,42005,44876
LT934125.1,-,45271,55315,56176,56176,55315,1,1,55315,56176
LT934125.1,-,45272,16581,17403,17403,16581,1,1,16581,17403
LT934125.1,-,4528,16583,19452,19452,16583,1,1,16583,19452
LT934125.1,-,45280,55268,55603,55603,55268,1,1,55268,55603
LT934125.1,-,45281,92069,93356,93356,92069,1,1,92069,93356
LT934125.1,-,45284,80352,81179,81179,80352,1,1,80352,81179
LT934125.1,-,45287,32686,32883,32883,32686,1,1,32686,32883
LT934125.1,-,45289,55287,58560,58560,55287,1,1,55287,58560
LT934125.1,-,45290,80352,80790,80790,80352,1,1,80352,80790
LT934125.1,-,45292,21475,24239,24239,21475,1,1,21475,24239
LT934125.1,-,45293,92074,92841,92841,92074,1,1,92074,92841
LT934125.1,-,45294,70101,70521,70521,70101,1,1,70101,70521
LT934125.1,-,45297,95896,96637,96637,95896,1,1,95896,96637
LT934125.1,-,45303,71554,71874,71874,71554,1,1,71554,71874
LT934125.1,-,45306,42005,43894,43894,42005,1,1,42005,43894
LT934125.1,-,4531,16583,17256,17256,16583,1,1,16583,17256
LT934125.1,-,45313,64138,65084,65084,64138,1,1,64138,65084
LT934125.1,-,45315,55300,56738,56738,55300,1,1,55300,56738
LT934125.1,-,45317,55270,56605,56605,55270,1,1,55270,56605
LT934125.1,-,4532,92069,93908,93908,92069,1,1,92069,93908
LT934125.1,-,45320,32686,34660,34660,32686,1,1,32686,34660
LT934125.1,-,45322,92105,92919,92919,92105,1,1,92105,92919
LT934125.1,-,45324,64135,65730,65730,64135,1,1,64135,65730
LT934125.1,-,45326,80352,80669,80669,80352,1,1,80352,80669
LT934125.1,-,45327,92104,92292,92292,92104,1,1,92104,92292
LT934125.1,-,45329,55270,55493,55493,55270,1,1,55270,55493
LT934125.1,-,45331,21477,25017,25017,21477,1,1,21477,25017
LT934125.1,-,45335,50027,51849,51849,50027,1,1,50027,51849
LT934125.1,-,45336,42005,43895,43895,42005,1,1,42005,43895
LT934125.1,-,45346,16582,18574,18574,16582,1,1,16582,18574
LT934125.1,-,45349,2778,5656,5656,2778,1,1,2778,5656
LT934125.1,-,45350,21475,21732,21732,21475,1,1,21475,21732
LT934125.1,-,45351,92100,93585,93585,92100,1,1,92100,93585
LT934125.1,-,45354,28433,29385,29385,28433,1,1,28433,29385
LT934125.1,-,45355,64138,65818,65818,64138,1,1,64138,65818
LT934125.1,-,45356,55265,57021,57021,55265,1,1,55265,57021
LT934125.1,-,45357,81195,81260,81260,81195,1,2,80352,81260
LT934125.1,-,45357,80352,81119,81119,80352,2,2,80352,81260
LT934125.1,-,45359,32686,36126,36126,32686,1,1,32686,36126
LT934125.1,-,45361,28426,29391,29391,28426,1,1,28426,29391
LT934125.1,-,45362,28429,30155,30155,28429,1,1,28429,30155
LT934125.1,-,45365,42005,44169,44169,42005,1,1,42005,44169
LT934125.1,-,45367,16581,18150,18150,16581,1,1,16581,18150
LT934125.1,-,45371,55270,55410,55410,55270,1,1,55270,55410
LT934125.1,-,45372,28430,28804,28804,28430,1,1,28430,28804
LT934125.1,-,45374,42007,43989,43989,42007,1,1,42007,43989
LT934125.1,-,45376,55270,57133,57133,55270,1,1,55270,57133
LT934125.1,-,45380,16583,17557,17557,16583,1,1,16583,17557
LT934125.1,-,45383,18402,18638,18638,18402,1,1,18402,18638
LT934125.1,-,45384,92069,93383,93383,92069,1,1,92069,93383
LT934125.1,-,45385,86130,86907,86907,86130,1,1,86130,86907
LT934125.1,-,45386,80352,81145,81145,80352,1,1,80352,81145
LT934125.1,-,45388,16581,18286,18286,16581,1,1,16581,18286
LT934125.1,-,4539,21477,22815,22815,21477,1,1,21477,22815
LT934125.1,-,45390,92067,93178,93178,92067,1,1,92067,93178
LT934125.1,-,45396,32686,33071,33071,32686,1,1,32686,33071
LT934125.1,-,45397,2778,3075,3075,2778,1,1,2778,3075
LT934125.1,-,454,28427,29383,29383,28427,1,1,28427,29383
LT934125.1,-,45400,16583,19482,19482,16583,1,1,16583,19482
LT934125.1,-,45401,80352,80967,80967,80352,1,1,80352,80967
LT934125.1,-,45402,2782,3902,3902,2782,1,1,2782,3902
LT934125.1,-,45408,55270,55742,55742,55270,1,1,55270,55742
LT934125.1,-,45409,42005,44840,44840,42005,1,1,42005,44840
LT934125.1,-,45412,2885,3334,3334,2885,1,1,2885,3334
LT934125.1,-,45415,55267,59266,59266,55267,1,1,55267,59266
LT934125.1,-,45416,55273,56051,56051,55273,1,1,55273,56051
