gene	Kinetic_class	hpi	Time	cell_line	group	mean	sd	varcoeff	cluster
UL20-19-18	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.0193803069507992	0.0092730580485001	0.478478389018379	
UL20-19-18	L	2h	2	C6	C6_dcDNA_2h	0.0284391122744393	0.00163197794276169	0.0573849818873739	
UL20-19-18	L	2h	2	NRK	NRK_dcDNA_2h	0.00686379881291277	0.00268744642047941	0.391539218111049	
UL20-19-18	L	2h	2	PC-12	PC-12_dcDNA_2h	0.0110919507143242	0.00410130205143874	0.369754803016055	
UL20-19-18	L	2h	2	PK-15	PK-15_dcDNA_2h	0.00489476471013203	0.00599040592430236	1.22383940374138	
UL20-19-18	L	4h	4	C6	C6_dcDNA_4h	0.0212228757754019	0.00368569559885533	0.173666172193648	
UL20-19-18	L	4h	4	NRK	NRK_dcDNA_4h	0.0142548508888554	0.00237805235899412	0.166824078170702	
UL20-19-18	L	4h	4	PC-12	PC-12_dcDNA_4h	0.023016729791209	0.00142396848338538	0.0618666724727005	
UL20-19-18	L	4h	4	PK-15	PK-15_dcDNA_4h	0.0131790845983618	0.000239415099404796	0.0181662920226308	
UL20-19-18	L	6h	6	C6	C6_dcDNA_6h	0.0229147241676866	0.00187442624946934	0.0818000790999081	
UL20-19-18	L	6h	6	NRK	NRK_dcDNA_6h	0.0121787951436833	0.000125492161986765	0.0103041524638711	
UL20-19-18	L	6h	6	PC-12	PC-12_dcDNA_6h	0.0238171515739939	0.00141592606644808	0.0594498490740654	
UL20-19-18	L	6h	6	PK-15	PK-15_dcDNA_6h	0.0166117218605985	0.00251159643428157	0.151194226303466	
UL20-19-18	L	8h	8	C6	C6_dcDNA_8h	0.019362488782942	0.00166128149137831	0.0857989646889748	
UL20-19-18	L	8h	8	NRK	NRK_dcDNA_8h	0.0146582856645197	0.000920244935142489	0.0627798472620803	
UL20-19-18	L	8h	8	PC-12	PC-12_dcDNA_8h	0.0169473279152186	0.000275462611036984	0.0162540438477986	
UL20-19-18	L	8h	8	PK-15	PK-15_dcDNA_8h	0.0150434192366861	0.00153229361622441	0.101858067778078	
UL21	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_6
UL21	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.00748241736422443	0.00652350104326759	0.87184404794877	cluster_6
UL21	L	12h	12	C6	C6_dcDNA_12h	0.00310427566975632	0.000229694376253424	0.0739929054920096	cluster_6
UL21	L	12h	12	NRK	NRK_dcDNA_12h	0.00310024096831255	0.000676451760859702	0.218193284900655	cluster_6
UL21	L	12h	12	PC-12	PC-12_dcDNA_12h	0.00367574127471006	0.000318908111585431	0.0867602172600103	cluster_6
UL21	L	12h	12	PK-15	PK-15_dcDNA_12h	0.00309097277650785	0.00153914109624079	0.497947153704698	cluster_6
UL21	L	1h	1	C6	C6_dcDNA_1h	0.00417834540773753	0.00236661521719588	0.566400090527064	cluster_6
UL21	L	1h	1	NRK	NRK_dcDNA_1h	0.00672497184125091	0.00602427742412317	0.895807085342769	cluster_6
UL21	L	1h	1	PC-12	PC-12_dcDNA_1h	0.00210783368678106	0.00192078245246389	0.911259016548494	cluster_6
UL21	L	1h	1	PK-15	PK-15_dcDNA_1h	0.00202266835473564	0.00179731332729931	0.888585280474327	cluster_6
UL21	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.0122373335202183	0.00454836330637346	0.371679279547192	cluster_6
UL21	L	2h	2	C6	C6_dcDNA_2h	0.00321382491425034	0.00068633474706523	0.213556981284814	cluster_6
UL21	L	2h	2	NRK	NRK_dcDNA_2h	0.00846251983609422	0.00528928700193915	0.625025063974368	cluster_6
UL21	L	2h	2	PC-12	PC-12_dcDNA_2h	0.0049039023379205	0.00347356644775672	0.70832700335335	cluster_6
UL21	L	2h	2	PK-15	PK-15_dcDNA_2h	0.00175395084774979	0.000871546272048014	0.496904615751437	cluster_6
UL21	L	4h	4	C6	C6_dcDNA_4h	0.00462619723544789	0.000126101662688999	0.0272581682689087	cluster_6
UL21	L	4h	4	NRK	NRK_dcDNA_4h	0.00529619554429318	0.00124442892095585	0.234966573750616	cluster_6
UL21	L	4h	4	PC-12	PC-12_dcDNA_4h	0.00719669618964414	0.00184271696893317	0.256050404293124	cluster_6
UL21	L	4h	4	PK-15	PK-15_dcDNA_4h	0.003438378819185	0.000341628025893705	0.0993572971039536	cluster_6
UL21	L	6h	6	C6	C6_dcDNA_6h	0.00348808544392558	0.00073897311362132	0.211856368056644	cluster_6
UL21	L	6h	6	NRK	NRK_dcDNA_6h	0.00394030528891268	0.000850233552696483	0.215778598447407	cluster_6
UL21	L	6h	6	PC-12	PC-12_dcDNA_6h	0.00631655237379917	0.000515733548079093	0.0816479493177856	cluster_6
UL21	L	6h	6	PK-15	PK-15_dcDNA_6h	0.00408902437219152	0.000424074625724231	0.103710466635577	cluster_6
UL21	L	8h	8	C6	C6_dcDNA_8h	0.00358734753744697	0.00035671888051828	0.0994380602366027	cluster_6
UL21	L	8h	8	NRK	NRK_dcDNA_8h	0.00353119668009266	0.00086380258697358	0.244620355428889	cluster_6
UL21	L	8h	8	PC-12	PC-12_dcDNA_8h	0.00438416157186273	0.00138723899645706	0.316420591193597	cluster_6
UL21	L	8h	8	PK-15	PK-15_dcDNA_8h	0.00277979682668363	6.4535147434987e-05	0.0232157785114026	cluster_6
UL23-22	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		
UL23-22	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.00977439118588295	0.00721960563640222	0.738624585317335	
UL23-22	L	12h	12	C6	C6_dcDNA_12h	0.0114236201609437	0.00063881513306816	0.0559205509346511	
UL23-22	L	12h	12	NRK	NRK_dcDNA_12h	0.0100008264367047	0.00167233266740993	0.167219447112111	
UL23-22	L	12h	12	PC-12	PC-12_dcDNA_12h	0.0126994664628803	0.000172896202034335	0.0136144461296621	
UL23-22	L	12h	12	PK-15	PK-15_dcDNA_12h	0.00553960750692052	0.000536331686674187	0.0968176330189746	
UL23-22	L	1h	1	C6	C6_dcDNA_1h	0.00811505533664345	0.00366523171948163	0.451658253386309	
UL23-22	L	1h	1	NRK	NRK_dcDNA_1h	0	0		
UL23-22	L	1h	1	PC-12	PC-12_dcDNA_1h	0.0176233692747039	0.00650118601306581	0.368895749259333	
UL23-22	L	1h	1	PK-15	PK-15_dcDNA_1h	0.00209643605870021	0.00363113376848821	1.73205080756888	
UL23-22	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.00849993036910149	0.00291292319691573	0.342699654047125	
UL23-22	L	2h	2	C6	C6_dcDNA_2h	0.0140883452796894	0.00448912883089112	0.318641312501257	
UL23-22	L	2h	2	NRK	NRK_dcDNA_2h	0.00967673833471305	0.00294019235104747	0.30384125821613	
UL23-22	L	2h	2	PC-12	PC-12_dcDNA_2h	0.0134691432882235	0.00514893482243546	0.382276341728234	
UL23-22	L	2h	2	PK-15	PK-15_dcDNA_2h	0.00697155433863385	0.00236745943924449	0.339588465390692	
UL23-22	L	4h	4	C6	C6_dcDNA_4h	0.0130242711689547	0.00307127936522245	0.235811994804231	
UL23-22	L	4h	4	NRK	NRK_dcDNA_4h	0.0194046762927105	0.00118544984976239	0.0610909366319967	
UL23-22	L	4h	4	PC-12	PC-12_dcDNA_4h	0.0142504458766485	0.00215664734173599	0.151338937771062	
UL23-22	L	4h	4	PK-15	PK-15_dcDNA_4h	0.00778001952471258	0.00176007350962117	0.226229960481518	
UL23-22	L	6h	6	C6	C6_dcDNA_6h	0.00975163040873916	0.000466661145334779	0.0478546792459001	
UL23-22	L	6h	6	NRK	NRK_dcDNA_6h	0.0131173276435927	0.00084189791909309	0.064182121691862	
UL23-22	L	6h	6	PC-12	PC-12_dcDNA_6h	0.0118848033228573	0.00147256838605429	0.123903471185106	
UL23-22	L	6h	6	PK-15	PK-15_dcDNA_6h	0.00799709955021418	0.000766265829271858	0.0958179680595992	
UL23-22	L	8h	8	C6	C6_dcDNA_8h	0.0102785236516935	0.000218097078370651	0.0212187163994819	
UL23-22	L	8h	8	NRK	NRK_dcDNA_8h	0.0123515754896389	0.000385821502344132	0.0312366226209587	
UL23-22	L	8h	8	PC-12	PC-12_dcDNA_8h	0.0142995278998829	0.000791491807226585	0.0553509047828824	
UL23-22	L	8h	8	PK-15	PK-15_dcDNA_8h	0.00852324909848312	0.000536391087067996	0.0629327010005442	
UL24-25-26-26.5	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0.0844827586206897	0.0219446932092377	0.259753511456283	
UL24-25-26-26.5	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.0457511453603655	0.0124046123827299	0.271132280624303	
UL24-25-26-26.5	L	12h	12	C6	C6_dcDNA_12h	0.117832296569507	0.00196648135525711	0.016688814633237	
UL24-25-26-26.5	L	12h	12	NRK	NRK_dcDNA_12h	0.110393080006833	0.00479673311123546	0.043451393066835	
UL24-25-26-26.5	L	12h	12	PC-12	PC-12_dcDNA_12h	0.0795710901080744	0.00150480267226912	0.0189114246169718	
UL24-25-26-26.5	L	12h	12	PK-15	PK-15_dcDNA_12h	0.0949647027992931	0.0109749286056505	0.115568503687585	
UL24-25-26-26.5	L	1h	1	C6	C6_dcDNA_1h	0.0872391594291175	0.0140650267322983	0.161223776390535	
UL24-25-26-26.5	L	1h	1	NRK	NRK_dcDNA_1h	0.0221407576058739	0.0211527264788545	0.955375008181417	
UL24-25-26-26.5	L	1h	1	PC-12	PC-12_dcDNA_1h	0.049201506447774	0.0195909719079443	0.3981782941695	
UL24-25-26-26.5	L	1h	1	PK-15	PK-15_dcDNA_1h	0.0300999532482246	0.00845483980768915	0.280892124248992	
UL24-25-26-26.5	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.0607392379673839	0.00240571270261096	0.0396072256274073	
UL24-25-26-26.5	L	2h	2	C6	C6_dcDNA_2h	0.10701422964928	0.0223005265822858	0.208388423253354	
UL24-25-26-26.5	L	2h	2	NRK	NRK_dcDNA_2h	0.0561247462017513	0.00908138158730712	0.161807085143197	
UL24-25-26-26.5	L	2h	2	PC-12	PC-12_dcDNA_2h	0.0698912097976042	0.00734044457212709	0.105026720719015	
UL24-25-26-26.5	L	2h	2	PK-15	PK-15_dcDNA_2h	0.0744982628419325	0.00867821973756586	0.116488887210417	
UL24-25-26-26.5	L	4h	4	C6	C6_dcDNA_4h	0.0833535952759281	0.010489853913411	0.125847647947111	
UL24-25-26-26.5	L	4h	4	NRK	NRK_dcDNA_4h	0.0694970125450525	0.00632106564568939	0.0909544945056691	
UL24-25-26-26.5	L	4h	4	PC-12	PC-12_dcDNA_4h	0.0769442129812773	0.0072198234748347	0.0938319230920133	
UL24-25-26-26.5	L	4h	4	PK-15	PK-15_dcDNA_4h	0.0692332944403079	0.00715010529336182	0.10327553168117	
UL24-25-26-26.5	L	6h	6	C6	C6_dcDNA_6h	0.0807873832836664	0.00457055423796282	0.0565750993804857	
UL24-25-26-26.5	L	6h	6	NRK	NRK_dcDNA_6h	0.0654020903619469	0.00337135943692245	0.0515481908646152	
UL24-25-26-26.5	L	6h	6	PC-12	PC-12_dcDNA_6h	0.0804421666881004	0.00506439407317611	0.0629569575470582	
UL24-25-26-26.5	L	6h	6	PK-15	PK-15_dcDNA_6h	0.0793915551023905	0.0105372986678943	0.132725686684238	
UL24-25-26-26.5	L	8h	8	C6	C6_dcDNA_8h	0.0761299440004059	0.00184374648119291	0.0242184137319617	
UL24-25-26-26.5	L	8h	8	NRK	NRK_dcDNA_8h	0.0838937190175352	0.00456267607521537	0.054386384685863	
UL24-25-26-26.5	L	8h	8	PC-12	PC-12_dcDNA_8h	0.0706812000754557	0.0166359280223236	0.235365670143743	
UL24-25-26-26.5	L	8h	8	PK-15	PK-15_dcDNA_8h	0.0793175171768971	0.00479343940363434	0.0604335533214412	
UL29-28-27		0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		
UL29-28-27		1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.0109867209741991	0.00673440727819303	0.612958797625602	
UL29-28-27		12h	12	C6	C6_dcDNA_12h	0.033375578424061	0.00171925548711746	0.0515123802581956	
UL29-28-27		12h	12	NRK	NRK_dcDNA_12h	0.0284415334018824	0.00344296314153544	0.121054061779509	
UL29-28-27		12h	12	PC-12	PC-12_dcDNA_12h	0.0345778490188538	0.0042450941894959	0.122769180557797	
UL29-28-27		12h	12	PK-15	PK-15_dcDNA_12h	0.0395064804323688	0.00986938189466341	0.249816784149092	
UL29-28-27		1h	1	C6	C6_dcDNA_1h	0.0222646642703944	0.00419611391827643	0.188465178154788	
UL29-28-27		1h	1	NRK	NRK_dcDNA_1h	0.0190598591761382	0.0131020501881252	0.68741589678313	
UL29-28-27		1h	1	PC-12	PC-12_dcDNA_1h	0.0205859038161858	0.00548472451558202	0.266431076553929	
UL29-28-27		1h	1	PK-15	PK-15_dcDNA_1h	0.00404533670947127	0.00359462665459862	0.888585280474327	
UL29-28-27		2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.0211708597936761	0.00222321401455566	0.105012929858416	
UL29-28-27		2h	2	C6	C6_dcDNA_2h	0.0218802515884084	0.00393244830814151	0.179725918244232	
UL29-28-27		2h	2	NRK	NRK_dcDNA_2h	0.0122670711317665	0.00811014052497468	0.661130960916403	
UL29-28-27		2h	2	PC-12	PC-12_dcDNA_2h	0.0263418907859648	0.00263186081019991	0.0999116134671013	
UL29-28-27		2h	2	PK-15	PK-15_dcDNA_2h	0.015655398847196	0.0117062794394771	0.747747122493386	
UL29-28-27		4h	4	C6	C6_dcDNA_4h	0.037118179785272	0.00716671003120439	0.193078164733931	
UL29-28-27		4h	4	NRK	NRK_dcDNA_4h	0.0167458475313816	0.00541549581863067	0.323393355187432	
UL29-28-27		4h	4	PC-12	PC-12_dcDNA_4h	0.0238795826533006	0.00151750218339619	0.0635481032239247	
UL29-28-27		4h	4	PK-15	PK-15_dcDNA_4h	0.0156724978734126	0.000860420760726196	0.0549000400367479	
UL29-28-27		6h	6	C6	C6_dcDNA_6h	0.0348026015998524	0.00222036162376875	0.0637987254314391	
UL29-28-27		6h	6	NRK	NRK_dcDNA_6h	0.0158276368898183	0.00541092348106306	0.341865530447178	
UL29-28-27		6h	6	PC-12	PC-12_dcDNA_6h	0.0241207557221206	0.00165688098176236	0.0686910891536816	
UL29-28-27		6h	6	PK-15	PK-15_dcDNA_6h	0.0242963577228561	0.00815047201388969	0.335460652450896	
UL29-28-27		8h	8	C6	C6_dcDNA_8h	0.0292094096654885	0.000424352135359383	0.014527925768413	
UL29-28-27		8h	8	NRK	NRK_dcDNA_8h	0.0238113842729321	0.00239613449349448	0.100629785569347	
UL29-28-27		8h	8	PC-12	PC-12_dcDNA_8h	0.0364457233048294	0.0100427701109602	0.275554144637581	
UL29-28-27		8h	8	PK-15	PK-15_dcDNA_8h	0.0392190858822501	0.00471724355215131	0.120279283569081	
UL30	E	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		cluster_4
UL30	E	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.00325349632402296	0.00283993094590931	0.872885862799355	cluster_4
UL30	E	12h	12	C6	C6_dcDNA_12h	0.000598067915775037	0.00027192714059422	0.454676021605054	cluster_4
UL30	E	12h	12	NRK	NRK_dcDNA_12h	0.000786087316511746	0.00024645619285264	0.313522668125834	cluster_4
UL30	E	12h	12	PC-12	PC-12_dcDNA_12h	0.000613999634385091	9.7262982982538e-05	0.158408861399315	cluster_4
UL30	E	12h	12	PK-15	PK-15_dcDNA_12h	0.000149639040004673	7.09524927394934e-05	0.474157631172171	cluster_4
UL30	E	1h	1	C6	C6_dcDNA_1h	0.00673327441223068	0.00197694034693685	0.293607571280005	cluster_4
UL30	E	1h	1	NRK	NRK_dcDNA_1h	0	0		cluster_4
UL30	E	1h	1	PC-12	PC-12_dcDNA_1h	0.00819435260696006	0.0073825651992634	0.900933307775022	cluster_4
UL30	E	1h	1	PK-15	PK-15_dcDNA_1h	0.00202266835473564	0.00179731332729931	0.888585280474327	cluster_4
UL30	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.00142045454545455	0.00246029944256943	1.73205080756888	cluster_4
UL30	E	2h	2	C6	C6_dcDNA_2h	0.00259730210290632	0.000185560174249872	0.0714434312597807	cluster_4
UL30	E	2h	2	NRK	NRK_dcDNA_2h	0.00352802503759704	0.00359911268962143	1.02014941823452	cluster_4
UL30	E	2h	2	PC-12	PC-12_dcDNA_2h	0.00521527551540757	0.00272295737653264	0.522111893894803	cluster_4
UL30	E	2h	2	PK-15	PK-15_dcDNA_2h	0.00590349145456549	0.00118953210796031	0.201496371615882	cluster_4
UL30	E	4h	4	C6	C6_dcDNA_4h	0.0012216526716796	0.00140859399152213	1.15302329719094	cluster_4
UL30	E	4h	4	NRK	NRK_dcDNA_4h	0.00087868036045674	0.00076126499728774	0.866373065277153	cluster_4
UL30	E	4h	4	PC-12	PC-12_dcDNA_4h	0.000807010168481608	0.000165483958850782	0.205058083917506	cluster_4
UL30	E	4h	4	PK-15	PK-15_dcDNA_4h	0.00102632022359176	8.22349104989696e-05	0.0801259768721858	cluster_4
UL30	E	6h	6	C6	C6_dcDNA_6h	0.00127014080978904	0.000587622134375145	0.462643298952615	cluster_4
UL30	E	6h	6	NRK	NRK_dcDNA_6h	0.000656642052441554	0.000512734809097635	0.78084369892419	cluster_4
UL30	E	6h	6	PC-12	PC-12_dcDNA_6h	0.00123392080442187	0.000171633533352654	0.139096069000205	cluster_4
UL30	E	6h	6	PK-15	PK-15_dcDNA_6h	0.000706448230644677	0.000370767452184006	0.524833152806764	cluster_4
UL30	E	8h	8	C6	C6_dcDNA_8h	0.00108756414265591	0.000159746640995803	0.14688479946175	cluster_4
UL30	E	8h	8	NRK	NRK_dcDNA_8h	0.00130621636298265	0.00059734282800532	0.457307720936315	cluster_4
UL30	E	8h	8	PC-12	PC-12_dcDNA_8h	0.00148759284763697	0.000438251596047109	0.294604532915891	cluster_4
UL30	E	8h	8	PK-15	PK-15_dcDNA_8h	0.000731000114149663	0.000135621847986619	0.185529174840665	cluster_4
UL32-31	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		
UL32-31	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.0212349223043572	0.00672669165870008	0.31677495977086	
UL32-31	L	12h	12	C6	C6_dcDNA_12h	0.0320195152432856	0.00589708807794184	0.184171685084409	
UL32-31	L	12h	12	NRK	NRK_dcDNA_12h	0.0469310679990405	0.00622566488354368	0.132655512626965	
UL32-31	L	12h	12	PC-12	PC-12_dcDNA_12h	0.0524008781116391	0.00537986093057338	0.102667381243339	
UL32-31	L	12h	12	PK-15	PK-15_dcDNA_12h	0.0475124955405662	0.0128057164923471	0.26952312958206	
UL32-31	L	1h	1	C6	C6_dcDNA_1h	0.0110402679123008	0.00477820799779134	0.432798192557228	
UL32-31	L	1h	1	NRK	NRK_dcDNA_1h	0.0133618534781325	0.00323484832427077	0.242095778820265	
UL32-31	L	1h	1	PC-12	PC-12_dcDNA_1h	0.00799353464109911	0.00770998123585075	0.964527156260704	
UL32-31	L	1h	1	PK-15	PK-15_dcDNA_1h	0.00087719298245614	0.00151934281365691	1.73205080756888	
UL32-31	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.022596196168641	0.00750194579470515	0.332000383547579	
UL32-31	L	2h	2	C6	C6_dcDNA_2h	0.023441324354922	0.00350661149800398	0.149591014778467	
UL32-31	L	2h	2	NRK	NRK_dcDNA_2h	0.0209523348924379	0.010257573334105	0.489567076259703	
UL32-31	L	2h	2	PC-12	PC-12_dcDNA_2h	0.0179694943751351	0.00232321921099875	0.129286843719624	
UL32-31	L	2h	2	PK-15	PK-15_dcDNA_2h	0.0136102336688775	0.0134307261027442	0.986810838777602	
UL32-31	L	4h	4	C6	C6_dcDNA_4h	0.046736771932735	0.00539532799012912	0.115440749692646	
UL32-31	L	4h	4	NRK	NRK_dcDNA_4h	0.0275962620793388	0.00341984822106186	0.123924327549501	
UL32-31	L	4h	4	PC-12	PC-12_dcDNA_4h	0.0380394927190093	0.00316611947699452	0.0832324316305178	
UL32-31	L	4h	4	PK-15	PK-15_dcDNA_4h	0.039670557213843	0.00575747068926541	0.145132085194315	
UL32-31	L	6h	6	C6	C6_dcDNA_6h	0.0479891626349265	0.0055589136888159	0.115836855314707	
UL32-31	L	6h	6	NRK	NRK_dcDNA_6h	0.0256271696123364	0.00369010668286397	0.143991971750467	
UL32-31	L	6h	6	PC-12	PC-12_dcDNA_6h	0.0370473194019347	0.00480145307745235	0.129603252137093	
UL32-31	L	6h	6	PK-15	PK-15_dcDNA_6h	0.0478284415556658	0.0145066413888957	0.303305751077253	
UL32-31	L	8h	8	C6	C6_dcDNA_8h	0.0386857816942998	0.00256928532698568	0.0664142021812695	
UL32-31	L	8h	8	NRK	NRK_dcDNA_8h	0.0345974003218456	0.00454030496260288	0.131232546964982	
UL32-31	L	8h	8	PC-12	PC-12_dcDNA_8h	0.0531800287239843	0.00183240393520209	0.0344566180043387	
UL32-31	L	8h	8	PK-15	PK-15_dcDNA_8h	0.0507176132273516	0.00361803934897278	0.0713369403397239	
UL33-34-35	E/L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0	0		
UL33-34-35	E/L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.0400278309080354	0.0170841117951074	0.426805835029094	
UL33-34-35	E/L	12h	12	C6	C6_dcDNA_12h	0.102680743259644	0.0158139585571878	0.154010947478242	
UL33-34-35	E/L	12h	12	NRK	NRK_dcDNA_12h	0.113102517125227	0.0188957279725708	0.167067262982745	
UL33-34-35	E/L	12h	12	PC-12	PC-12_dcDNA_12h	0.129517527603247	0.0175311308949329	0.13535720777991	
UL33-34-35	E/L	12h	12	PK-15	PK-15_dcDNA_12h	0.128970189868955	0.0127024964730254	0.0984917249942198	
UL33-34-35	E/L	1h	1	C6	C6_dcDNA_1h	0.0354027758508968	0.00498528733864876	0.140816284001145	
UL33-34-35	E/L	1h	1	NRK	NRK_dcDNA_1h	0.0448123151611524	0.0111137949936307	0.248007605803531	
UL33-34-35	E/L	1h	1	PC-12	PC-12_dcDNA_1h	0.0241629531178619	0.00608172772566019	0.251696375686978	
UL33-34-35	E/L	1h	1	PK-15	PK-15_dcDNA_1h	0.0231533333105831	0.00231544119543843	0.100004658697678	
UL33-34-35	E/L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.0366704880981673	0.0114072531806029	0.311074484475514	
UL33-34-35	E/L	2h	2	C6	C6_dcDNA_2h	0.0338305327665473	0.00424885219500347	0.125592234219997	
UL33-34-35	E/L	2h	2	NRK	NRK_dcDNA_2h	0.0290302150041391	0.0088205770531424	0.30384125821613	
UL33-34-35	E/L	2h	2	PC-12	PC-12_dcDNA_2h	0.04366692622925	0.00896633369486115	0.20533466559538	
UL33-34-35	E/L	2h	2	PK-15	PK-15_dcDNA_2h	0.0353451407164691	0.0232366400032289	0.657421063608946	
UL33-34-35	E/L	4h	4	C6	C6_dcDNA_4h	0.0550212840098553	0.00589500813148319	0.107140504580505	
UL33-34-35	E/L	4h	4	NRK	NRK_dcDNA_4h	0.052603299105999	0.00293765816839713	0.0558455119417046	
UL33-34-35	E/L	4h	4	PC-12	PC-12_dcDNA_4h	0.0761279451592639	0.00370272038518594	0.0486381233256676	
UL33-34-35	E/L	4h	4	PK-15	PK-15_dcDNA_4h	0.0599886410046983	0.00346757092448776	0.0578037919581505	
UL33-34-35	E/L	6h	6	C6	C6_dcDNA_6h	0.0632938288284692	0.00341838256131965	0.0540081493660893	
UL33-34-35	E/L	6h	6	NRK	NRK_dcDNA_6h	0.0666850401999358	0.00444555540274639	0.0666649579788462	
UL33-34-35	E/L	6h	6	PC-12	PC-12_dcDNA_6h	0.0839491113431944	0.00458423701887606	0.0546073322936693	
UL33-34-35	E/L	6h	6	PK-15	PK-15_dcDNA_6h	0.0892053762876168	0.00843863568817706	0.0945978374775207	
UL33-34-35	E/L	8h	8	C6	C6_dcDNA_8h	0.0748017821205406	0.00678243006936395	0.0906720385141932	
UL33-34-35	E/L	8h	8	NRK	NRK_dcDNA_8h	0.059240942590308	0.00358468513991829	0.0605102650832021	
UL33-34-35	E/L	8h	8	PC-12	PC-12_dcDNA_8h	0.101284190095134	0.00851011973389289	0.0840221926630363	
UL33-34-35	E/L	8h	8	PK-15	PK-15_dcDNA_8h	0.100446592661095	0.00665371912595593	0.0662413621973763	
UL37-36	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	0.0344827586206897	0.0487659849094171	1.4142135623731	
UL37-36	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	0.0302707938461992	0.0106603098700109	0.35216485977124	
UL37-36	L	12h	12	C6	C6_dcDNA_12h	0.0251466047428674	0.00178437154944534	0.0709587464268497	
UL37-36	L	12h	12	NRK	NRK_dcDNA_12h	0.0158321811066709	0.00439298022716413	0.277471574988057	
UL37-36	L	12h	12	PC-12	PC-12_dcDNA_12h	0.026959873131393	0.000764232920007505	0.0283470517937121	
UL37-36	L	12h	12	PK-15	PK-15_dcDNA_12h	0.0175057351799047	0.00222893118350006	0.12732576841781	
UL37-36	L	1h	1	C6	C6_dcDNA_1h	0.0438200828101276	0.0212480943190439	0.484893979117107	
UL37-36	L	1h	1	NRK	NRK_dcDNA_1h	0.0305115857441439	0.00628387034634525	0.205950303567926	
UL37-36	L	1h	1	PC-12	PC-12_dcDNA_1h	0.0685591541118611	0.0101758891965399	0.148424952559026	
UL37-36	L	1h	1	PK-15	PK-15_dcDNA_1h	0.0529864260599629	0.0162686773936737	0.30703481256243	
UL37-36	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	0.0262017222763796	0.0139408947726152	0.532060244955069	
UL37-36	L	2h	2	C6	C6_dcDNA_2h	0.015649418046203	0.00294993097525437	0.188501001541722	
UL37-36	L	2h	2	NRK	NRK_dcDNA_2h	0.0275935269806039	0.00563598073407326	0.204250103222938	
UL37-36	L	2h	2	PC-12	PC-12_dcDNA_2h	0.0278182893899192	0.00542717428438258	0.195093745999683	
UL37-36	L	2h	2	PK-15	PK-15_dcDNA_2h	0.0409249347223146	0.0147540768559568	0.360515586794865	
UL37-36	L	4h	4	C6	C6_dcDNA_4h	0.0135472772856342	0.00402113352224273	0.296822264537747	
UL37-36	L	4h	4	NRK	NRK_dcDNA_4h	0.00617487590474992	0.00165597056554053	0.268178760364512	
UL37-36	L	4h	4	PC-12	PC-12_dcDNA_4h	0.0204507319305552	0.00182824465900537	0.0893975171751098	
UL37-36	L	4h	4	PK-15	PK-15_dcDNA_4h	0.0111782380321161	0.00126380109377009	0.11305906084117	
UL37-36	L	6h	6	C6	C6_dcDNA_6h	0.0178557889378269	0.00322984567083032	0.180885072178916	
UL37-36	L	6h	6	NRK	NRK_dcDNA_6h	0.0106570222000816	0.00114837893052009	0.107757956111915	
UL37-36	L	6h	6	PC-12	PC-12_dcDNA_6h	0.0262008277420243	0.00171568982699115	0.0654822757465522	
UL37-36	L	6h	6	PK-15	PK-15_dcDNA_6h	0.0177075540697592	0.0028908517201237	0.163255281262174	
UL37-36	L	8h	8	C6	C6_dcDNA_8h	0.0203842757793505	0.00111253390831044	0.0545780443883837	
UL37-36	L	8h	8	NRK	NRK_dcDNA_8h	0.0164253703726554	0.00136581707630564	0.083152893683263	
UL37-36	L	8h	8	PC-12	PC-12_dcDNA_8h	0.025330158035228	0.000911768447027244	0.0359953714366566	
UL37-36	L	8h	8	PK-15	PK-15_dcDNA_8h	0.0167010349995346	0.00109088354917665	0.0653183200446591	
