gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method
UL6	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL6	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL6	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL6	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL6	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	667.111408	667.111408			dcDNA	PC_12_2h	WO
UL6	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL6	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	525.486075	525.486075			dcDNA	C6_4h	WO
UL6	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
UL6	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	243.565804	243.565804			dcDNA	PK_15_4h	WO
UL6	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	344.976283	344.976283			dcDNA	C6_6h	WO
UL6	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	293.161345	293.161345			dcDNA	PC_12_6h	WO
UL6	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	209.67911	209.67911			dcDNA	PK_15_6h	WO
UL6	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	677.966102	677.966102			dcDNA	C6_8h	WO
UL6	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	287.613447	287.613447			dcDNA	PC_12_8h	WO
UL6	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	377.194637	377.194637			dcDNA	PK_15_8h	WO
UL5	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL5	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL5	E	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	48.954815	48.954815			dcDNA	C6_12h	WO
UL5	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	34.128062	34.128062			dcDNA	PC_12_12h	WO
UL5	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	32.036614	32.036614			dcDNA	PK_15_12h	WO
UL5	E	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	3081.664099	3081.664099			dcDNA	C6_1h	WO
UL5	E	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL5	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL5	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	2923.976608	2923.976608			dcDNA	PK_15_1h	WO
UL5	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	740.19245	740.19245			dcDNA	PC_12_2.5h	WO
UL5	E	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL5	E	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL5	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	667.111408	667.111408			dcDNA	PC_12_2h	WO
UL5	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL5	E	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	525.486075	525.486075			dcDNA	C6_4h	WO
UL5	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	100.38145	100.38145			dcDNA	PC_12_4h	WO
UL5	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	40.594301	40.594301			dcDNA	PK_15_4h	WO
UL5	E	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	431.220353	431.220353			dcDNA	C6_6h	WO
UL5	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	159.906188	159.906188			dcDNA	PC_12_6h	WO
UL5	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	64.516649	64.516649			dcDNA	PK_15_6h	WO
UL5	E	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	0	0			dcDNA	C6_8h	WO
UL5	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	95.871149	95.871149			dcDNA	PC_12_8h	WO
UL5	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	135.965508	135.965508			dcDNA	PK_15_8h	WO
UL4	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL4	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL4	L	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	1888.257139	1888.257139			dcDNA	C6_12h	WO
UL4	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	1303.691975	1303.691975			dcDNA	PC_12_12h	WO
UL4	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	1045.76659	1045.76659			dcDNA	PK_15_12h	WO
UL4	L	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL4	L	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL4	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL4	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL4	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	3700.96225	3700.96225			dcDNA	PC_12_2.5h	WO
UL4	L	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	6195.786865	6195.786865			dcDNA	C6_2h	WO
UL4	L	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	3236.245955	3236.245955			dcDNA	NRK_2h	WO
UL4	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	667.111408	667.111408			dcDNA	PC_12_2h	WO
UL4	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	724.112962	724.112962			dcDNA	PK_15_2h	WO
UL4	L	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL4	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
UL4	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	2070.309329	2070.309329			dcDNA	PK_15_4h	WO
UL4	L	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	1811.125485	1811.125485			dcDNA	C6_6h	WO
UL4	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	1545.759821	1545.759821			dcDNA	PC_12_6h	WO
UL4	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	1411.301704	1411.301704			dcDNA	PK_15_6h	WO
UL4	L	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	2615.012106	2615.012106			dcDNA	C6_8h	WO
UL4	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	1597.852486	1597.852486			dcDNA	PC_12_8h	WO
UL4	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	1144.741863	1144.741863			dcDNA	PK_15_8h	WO
UL3.5	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL3.5	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL3.5	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	111.896719	111.896719			dcDNA	C6_12h	WO
UL3.5	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	54.604899	54.604899			dcDNA	PC_12_12h	WO
UL3.5	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
UL3.5	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL3.5	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL3.5	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL3.5	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL3.5	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	740.19245	740.19245			dcDNA	PC_12_2.5h	WO
UL3.5	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL3.5	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL3.5	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
UL3.5	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL3.5	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL3.5	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
UL3.5	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	243.565805	243.565805			dcDNA	PK_15_4h	WO
UL3.5	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	172.488141	172.488141			dcDNA	C6_6h	WO
UL3.5	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	0	0			dcDNA	PC_12_6h	WO
UL3.5	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	72.58123	72.58123			dcDNA	PK_15_6h	WO
UL3.5	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	161.4205	161.4205			dcDNA	C6_8h	WO
UL3.5	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	63.914099	63.914099			dcDNA	PC_12_8h	WO
UL3.5	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	52.63181	52.63181			dcDNA	PK_15_8h	WO
UL3	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL3	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL3	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	0	0			dcDNA	C6_12h	WO
UL3	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	27.30245	27.30245			dcDNA	PC_12_12h	WO
UL3	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	20.594966	20.594966			dcDNA	PK_15_12h	WO
UL3	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL3	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL3	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
UL3	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL3	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
UL3	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL3	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL3	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
UL3	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
UL3	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	0	0			dcDNA	C6_4h	WO
UL3	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
UL3	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	81.188602	81.188602			dcDNA	PK_15_4h	WO
UL3	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	0	0			dcDNA	C6_6h	WO
UL3	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	26.651031	26.651031			dcDNA	PC_12_6h	WO
UL3	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO
UL3	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	0	0			dcDNA	C6_8h	WO
UL3	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	0	0			dcDNA	PC_12_8h	WO
UL3	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO
UL2	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL2	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL2	E	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	2181.986028	2181.986028			dcDNA	C6_12h	WO
UL2	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	273.024497	273.024497			dcDNA	PC_12_12h	WO
UL2	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	77.803203	77.803203			dcDNA	PK_15_12h	WO
UL2	E	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	4622.496148	4622.496148			dcDNA	C6_1h	WO
UL2	E	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL2	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	2227.171492	2227.171492			dcDNA	PC_12_1h	WO
UL2	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
UL2	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	1480.3849	1480.3849			dcDNA	PC_12_2.5h	WO
UL2	E	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	0	0			dcDNA	C6_2h	WO
UL2	E	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
UL2	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	1334.222815	1334.222815			dcDNA	PC_12_2h	WO
UL2	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	724.112962	724.112962			dcDNA	PK_15_2h	WO
UL2	E	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	2627.430373	2627.430373			dcDNA	C6_4h	WO
UL2	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	602.288698	602.288698			dcDNA	PC_12_4h	WO
UL2	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	974.263214	974.263214			dcDNA	PK_15_4h	WO
UL2	E	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	2069.857698	2069.857698			dcDNA	C6_6h	WO
UL2	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	772.879911	772.879911			dcDNA	PC_12_6h	WO
UL2	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	548.391519	548.391519			dcDNA	PK_15_6h	WO
UL2	E	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	2227.602905	2227.602905			dcDNA	C6_8h	WO
UL2	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	575.226896	575.226896			dcDNA	PC_12_8h	WO
UL2	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	535.090066	535.090066			dcDNA	PK_15_8h	WO
UL1	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
UL1	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
UL1	L	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	2727.482534	2727.482534			dcDNA	C6_12h	WO
UL1	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	2962.315795	2962.315795			dcDNA	PC_12_12h	WO
UL1	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	1375.286042	1375.286042			dcDNA	PK_15_12h	WO
UL1	L	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO
UL1	L	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
UL1	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	2227.171492	2227.171492			dcDNA	PC_12_1h	WO
UL1	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	2923.976608	2923.976608			dcDNA	PK_15_1h	WO
UL1	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	2960.7698	2960.7698			dcDNA	PC_12_2.5h	WO
UL1	L	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	3717.472119	3717.472119			dcDNA	C6_2h	WO
UL1	L	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	3236.245955	3236.245955			dcDNA	NRK_2h	WO
UL1	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	3335.557038	3335.557038			dcDNA	PC_12_2h	WO
UL1	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	1448.225923	1448.225923			dcDNA	PK_15_2h	WO
UL1	L	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	2627.430374	2627.430374			dcDNA	C6_4h	WO
UL1	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	4015.25798	4015.25798			dcDNA	PC_12_4h	WO
UL1	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	2313.875133	2313.875133			dcDNA	PK_15_4h	WO
UL1	L	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	2759.810263	2759.810263			dcDNA	C6_6h	WO
UL1	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	4717.232556	4717.232556			dcDNA	PC_12_6h	WO
UL1	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	2233.888982	2233.888982			dcDNA	PK_15_6h	WO
UL1	L	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	2292.171105	2292.171105			dcDNA	C6_8h	WO
UL1	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	2812.220376	2812.220376			dcDNA	PC_12_8h	WO
UL1	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	2991.24119	2991.24119			dcDNA	PK_15_8h	WO
EP0	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
EP0	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
EP0	E	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	2902.321159	2902.321159			dcDNA	C6_12h	WO
EP0	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	996.539416	996.539416			dcDNA	PC_12_12h	WO
EP0	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	574.37071	574.37071			dcDNA	PK_15_12h	WO
EP0	E	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO
EP0	E	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
EP0	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
EP0	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	17543.859649	17543.859649			dcDNA	PK_15_1h	WO
EP0	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
EP0	E	2h	2	C6	C6_2h	LT934125.1	-	1	C6_2h	16109.045849	16109.045849			dcDNA	C6_2h	WO
EP0	E	2h	2	NRK	NRK_2h	LT934125.1	-	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
EP0	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1	PC_12_2h	17344.896599	17344.896599			dcDNA	PC_12_2h	WO
EP0	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
EP0	E	4h	4	C6	C6_4h	LT934125.1	-	1	C6_4h	0	0			dcDNA	C6_4h	WO
EP0	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1	PC_12_4h	3212.206384	3212.206384			dcDNA	PC_12_4h	WO
EP0	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1	PK_15_4h	12300.07307	12300.07307			dcDNA	PK_15_4h	WO
EP0	E	6h	6	C6	C6_6h	LT934125.1	-	1	C6_6h	86.244071	86.244071			dcDNA	C6_6h	WO
EP0	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1	PC_12_6h	3171.472736	3171.472736			dcDNA	PC_12_6h	WO
EP0	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1	PK_15_6h	4298.421759	4298.421759			dcDNA	PK_15_6h	WO
EP0	E	8h	8	C6	C6_8h	LT934125.1	-	1	C6_8h	96.8523	96.8523			dcDNA	C6_8h	WO
EP0	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1	PC_12_8h	2652.435126	2652.435126			dcDNA	PC_12_8h	WO
EP0	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1	PK_15_8h	3298.260079	3298.260079			dcDNA	PK_15_8h	WO
ELIE	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
ELIE	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
ELIE	E	12h	12	C6	C6_12h	LT934125.1	+	1	C6_12h	0	0			dcDNA	C6_12h	WO
ELIE	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1	PC_12_12h	0	0			dcDNA	PC_12_12h	WO
ELIE	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1	PK_15_12h	0	0			dcDNA	PK_15_12h	WO
ELIE	E	1h	1	C6	C6_1h	LT934125.1	+	1	C6_1h	0	0			dcDNA	C6_1h	WO
ELIE	E	1h	1	NRK	NRK_1h	LT934125.1	+	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
ELIE	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1	PC_12_1h	0	0			dcDNA	PC_12_1h	WO
ELIE	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	1	PK_15_1h	0	0			dcDNA	PK_15_1h	WO
ELIE	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	WO
ELIE	E	2h	2	C6	C6_2h	LT934125.1	+	1	C6_2h	0	0			dcDNA	C6_2h	WO
ELIE	E	2h	2	NRK	NRK_2h	LT934125.1	+	1	NRK_2h	0	0			dcDNA	NRK_2h	WO
ELIE	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1	PC_12_2h	0	0			dcDNA	PC_12_2h	WO
ELIE	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1	PK_15_2h	0	0			dcDNA	PK_15_2h	WO
ELIE	E	4h	4	C6	C6_4h	LT934125.1	+	1	C6_4h	0	0			dcDNA	C6_4h	WO
ELIE	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1	PC_12_4h	0	0			dcDNA	PC_12_4h	WO
ELIE	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1	PK_15_4h	0	0			dcDNA	PK_15_4h	WO
ELIE	E	6h	6	C6	C6_6h	LT934125.1	+	1	C6_6h	0	0			dcDNA	C6_6h	WO
ELIE	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1	PC_12_6h	26.651031	26.651031			dcDNA	PC_12_6h	WO
ELIE	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1	PK_15_6h	0	0			dcDNA	PK_15_6h	WO
ELIE	E	8h	8	C6	C6_8h	LT934125.1	+	1	C6_8h	0	0			dcDNA	C6_8h	WO
ELIE	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1	PC_12_8h	0	0			dcDNA	PC_12_8h	WO
ELIE	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1	PK_15_8h	0	0			dcDNA	PK_15_8h	WO
IE180	IE	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	WO
IE180	IE	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	WO
IE180	IE	12h	12	C6	C6_12h	LT934125.1	-	1	C6_12h	1391.715448	1391.715448			dcDNA	C6_12h	WO
IE180	IE	12h	12	PC_12	PC_12_12h	LT934125.1	-	1	PC_12_12h	518.746544	518.746544			dcDNA	PC_12_12h	WO
IE180	IE	12h	12	PK_15	PK_15_12h	LT934125.1	-	1	PK_15_12h	121.281465	121.281465			dcDNA	PK_15_12h	WO
IE180	IE	1h	1	C6	C6_1h	LT934125.1	-	1	C6_1h	0	0			dcDNA	C6_1h	WO
IE180	IE	1h	1	NRK	NRK_1h	LT934125.1	-	1	NRK_1h	0	0			dcDNA	NRK_1h	WO
IE180	IE	1h	1	PC_12	PC_12_1h	LT934125.1	-	1	PC_12_1h	2227.171492	2227.171492			dcDNA	PC_12_1h	WO
IE180	IE	1h	1	PK_15	PK_15_1h	LT934125.1	-	1	PK_15_1h	2923.976608	2923.976608			dcDNA	PK_15_1h	WO
