gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	libtype	sample_name	norm.method	mean	sd	varcoeff	cluster
UL40	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	231	PC-12_2.5h_2	0.051948051948052	dcDNA	PC-12_2.5h_2	viral_read.count	0.0634844305567119	0.010253698518197	0.161515168810362	cluster_9
UL40	E	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	+	545	PC-12_2.5h_3	0.0715596330275229	dcDNA	PC-12_2.5h_3	viral_read.count	0.0634844305567119	0.010253698518197	0.161515168810362	cluster_9
UL40	E	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	243	C6_2h_1	0.0411522633744856	dcDNA	C6_2h_1	viral_read.count	0.0472855333966445	0.00867375364703345	0.183433558299439	cluster_9
UL40	E	2h	2	C6	C6_dcDNA_2h	LT934125.1	+	468	C6_2h_2	0.0534188034188034	dcDNA	C6_2h_2	viral_read.count	0.0472855333966445	0.00867375364703345	0.183433558299439	cluster_9
UL40	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	99	NRK_2h_1	0.0606060606060606	dcDNA	NRK_2h_1	viral_read.count	0.092510186137524	0.0331396021724112	0.358226521381618	cluster_9
UL40	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	71	NRK_2h_2	0.126760563380282	dcDNA	NRK_2h_2	viral_read.count	0.092510186137524	0.0331396021724112	0.358226521381618	cluster_9
UL40	E	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	+	122	NRK_2h_3	0.0901639344262295	dcDNA	NRK_2h_3	viral_read.count	0.092510186137524	0.0331396021724112	0.358226521381618	cluster_9
UL40	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	439	PC-12_2h_1	0.041002277904328	dcDNA	PC-12_2h_1	viral_read.count	0.043456942835161	0.00362379959479748	0.0833882771860672	cluster_9
UL40	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	399	PC-12_2h_2	0.0476190476190476	dcDNA	PC-12_2h_2	viral_read.count	0.043456942835161	0.00362379959479748	0.0833882771860672	cluster_9
UL40	E	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	+	503	PC-12_2h_3	0.0417495029821074	dcDNA	PC-12_2h_3	viral_read.count	0.043456942835161	0.00362379959479748	0.0833882771860672	cluster_9
UL40	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	482	PK-15_2h_1	0.0622406639004149	dcDNA	PK-15_2h_1	viral_read.count	0.0584475426166122	0.0325043235646472	0.556128146872828	cluster_9
UL40	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	405	PK-15_2h_2	0.0888888888888889	dcDNA	PK-15_2h_2	viral_read.count	0.0584475426166122	0.0325043235646472	0.556128146872828	cluster_9
UL40	E	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	+	1652	PK-15_2h_3	0.0242130750605327	dcDNA	PK-15_2h_3	viral_read.count	0.0584475426166122	0.0325043235646472	0.556128146872828	cluster_9
UL40	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	680	C6_4h_1	0.0205882352941176	dcDNA	C6_4h_1	viral_read.count	0.0331890265263615	0.016067079908382	0.484108200510797	cluster_9
UL40	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	686	C6_4h_2	0.0276967930029155	dcDNA	C6_4h_2	viral_read.count	0.0331890265263615	0.016067079908382	0.484108200510797	cluster_9
UL40	E	4h	4	C6	C6_dcDNA_4h	LT934125.1	+	312	C6_4h_3	0.0512820512820513	dcDNA	C6_4h_3	viral_read.count	0.0331890265263615	0.016067079908382	0.484108200510797	cluster_9
UL40	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2800	PC-12_4h_1	0.0207142857142857	dcDNA	PC-12_4h_1	viral_read.count	0.0198332285492944	0.00411033675696498	0.207244965021653	cluster_9
UL40	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2646	PC-12_4h_2	0.0234315948601663	dcDNA	PC-12_4h_2	viral_read.count	0.0198332285492944	0.00411033675696498	0.207244965021653	cluster_9
UL40	E	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	+	2996	PC-12_4h_3	0.0153538050734312	dcDNA	PC-12_4h_3	viral_read.count	0.0198332285492944	0.00411033675696498	0.207244965021653	cluster_9
UL40	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	7826	PK-15_4h_1	0.0527728085867621	dcDNA	PK-15_4h_1	viral_read.count	0.0540895157673914	0.00395833835823175	0.0731812496760801	cluster_9
UL40	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	8046	PK-15_4h_2	0.0585384041759881	dcDNA	PK-15_4h_2	viral_read.count	0.0540895157673914	0.00395833835823175	0.0731812496760801	cluster_9
UL40	E	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	+	6633	PK-15_4h_3	0.0509573345394241	dcDNA	PK-15_4h_3	viral_read.count	0.0540895157673914	0.00395833835823175	0.0731812496760801	cluster_9
UL40	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	2759	C6_6h_1	0.0206596592968467	dcDNA	C6_6h_1	viral_read.count	0.0215183183232618	0.00147609416996542	0.0685970970310319	cluster_9
UL40	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	4220	C6_6h_2	0.0232227488151659	dcDNA	C6_6h_2	viral_read.count	0.0215183183232618	0.00147609416996542	0.0685970970310319	cluster_9
UL40	E	6h	6	C6	C6_dcDNA_6h	LT934125.1	+	3628	C6_6h_3	0.0206725468577729	dcDNA	C6_6h_3	viral_read.count	0.0215183183232618	0.00147609416996542	0.0685970970310319	cluster_9
UL40	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	7517	PC-12_6h_1	0.01463349740588	dcDNA	PC-12_6h_1	viral_read.count	0.0153998655581708	0.00071256304602181	0.0462707316067275	cluster_9
UL40	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	13589	PC-12_6h_2	0.0160423872249614	dcDNA	PC-12_6h_2	viral_read.count	0.0153998655581708	0.00071256304602181	0.0462707316067275	cluster_9
UL40	E	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	+	11724	PC-12_6h_3	0.0155237120436711	dcDNA	PC-12_6h_3	viral_read.count	0.0153998655581708	0.00071256304602181	0.0462707316067275	cluster_9
UL40	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	37872	PK-15_6h_1	0.0222063793831855	dcDNA	PK-15_6h_1	viral_read.count	0.0224989205581921	0.00166792882686426	0.0741337266625864	cluster_9
UL40	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	30337	PK-15_6h_2	0.0242937666875433	dcDNA	PK-15_6h_2	viral_read.count	0.0224989205581921	0.00166792882686426	0.0741337266625864	cluster_9
UL40	E	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	+	44912	PK-15_6h_3	0.0209966156038475	dcDNA	PK-15_6h_3	viral_read.count	0.0224989205581921	0.00166792882686426	0.0741337266625864	cluster_9
UL40	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	10124	C6_8h_1	0.0474120900829712	dcDNA	C6_8h_1	viral_read.count	0.0459950140107869	0.00272922364432307	0.0593373804317792	cluster_9
UL40	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	10414	C6_8h_2	0.0477242173996543	dcDNA	C6_8h_2	viral_read.count	0.0459950140107869	0.00272922364432307	0.0593373804317792	cluster_9
UL40	E	8h	8	C6	C6_dcDNA_8h	LT934125.1	+	8495	C6_8h_3	0.0428487345497351	dcDNA	C6_8h_3	viral_read.count	0.0459950140107869	0.00272922364432307	0.0593373804317792	cluster_9
UL40	E	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	14035	PC-12_8h_1	0.0250801567509797	dcDNA	PC-12_8h_1	viral_read.count	0.025833880976867	0.00106592702253905	0.041260816502698	cluster_9
UL40	E	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	+	15684	PC-12_8h_2	0.0265876052027544	dcDNA	PC-12_8h_2	viral_read.count	0.025833880976867	0.00106592702253905	0.041260816502698	cluster_9
UL40	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	69419	PK-15_8h_1	0.0185107823506533	dcDNA	PK-15_8h_1	viral_read.count	0.0185854598530064	0.00282677052451032	0.152095807521978	cluster_9
UL40	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	74319	PK-15_8h_2	0.0157967679866521	dcDNA	PK-15_8h_2	viral_read.count	0.0185854598530064	0.00282677052451032	0.152095807521978	cluster_9
UL40	E	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	+	70167	PK-15_8h_3	0.0214488292217139	dcDNA	PK-15_8h_3	viral_read.count	0.0185854598530064	0.00282677052451032	0.152095807521978	cluster_9
UL41	L	""		C6	C6_dRNA	LT934125.1	-	3	C6_dRNA	0	dcDNA	C6_dRNA	viral_read.count	0			cluster_1
UL41	L	""		PC-12	PC-12_dRNA	LT934125.1	-	20	PC-12_dRNA	0	dcDNA	PC-12_dRNA	viral_read.count	0			cluster_1
UL41	L	""		PK-15	PK-15_dRNA	LT934125.1	-	68	PK-15_dRNA	0	dcDNA	PK-15_dRNA	viral_read.count	0			cluster_1
UL41	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	13	PC-12_0.5h_1	0	dcDNA	PC-12_0.5h_1	viral_read.count	0	0		cluster_1
UL41	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	13	PC-12_0.5h_2	0	dcDNA	PC-12_0.5h_2	viral_read.count	0	0		cluster_1
UL41	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	-	2	PC-12_0.5h_3	0	dcDNA	PC-12_0.5h_3	viral_read.count	0	0		cluster_1
UL41	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	138	PC-12_1.5h_1	0.0144927536231884	dcDNA	PC-12_1.5h_1	viral_read.count	0.0118008621148422	0.00356942600729985	0.302471630679466	cluster_1
UL41	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	129	PC-12_1.5h_2	0.00775193798449612	dcDNA	PC-12_1.5h_2	viral_read.count	0.0118008621148422	0.00356942600729985	0.302471630679466	cluster_1
UL41	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	-	152	PC-12_1.5h_3	0.0131578947368421	dcDNA	PC-12_1.5h_3	viral_read.count	0.0118008621148422	0.00356942600729985	0.302471630679466	cluster_1
UL41	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	56266	C6_12h_1	0.00234599936018199	dcDNA	C6_12h_1	viral_read.count	0.00359028100408263	0.0011589591094307	0.32280456825324	cluster_1
UL41	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	49131	C6_12h_2	0.00378579715454601	dcDNA	C6_12h_2	viral_read.count	0.00359028100408263	0.0011589591094307	0.32280456825324	cluster_1
UL41	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	-	28023	C6_12h_3	0.0046390464975199	dcDNA	C6_12h_3	viral_read.count	0.00359028100408263	0.0011589591094307	0.32280456825324	cluster_1
UL41	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	40118	PC-12_12h_1	0.00279176429532878	dcDNA	PC-12_12h_1	viral_read.count	0.00264332565956804	0.000531870537370571	0.20121264114596	cluster_1
UL41	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	64296	PC-12_12h_2	0.00205300485255692	dcDNA	PC-12_12h_2	viral_read.count	0.00264332565956804	0.000531870537370571	0.20121264114596	cluster_1
UL41	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	-	35654	PC-12_12h_3	0.00308520783081842	dcDNA	PC-12_12h_3	viral_read.count	0.00264332565956804	0.000531870537370571	0.20121264114596	cluster_1
UL41	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	137055	PK-15_12h_1	0.00306446317171938	dcDNA	PK-15_12h_1	viral_read.count	0.00296451565051048	0.000493267715581555	0.166390659970581	cluster_1
UL41	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	155287	PK-15_12h_2	0.00340015584047602	dcDNA	PK-15_12h_2	viral_read.count	0.00296451565051048	0.000493267715581555	0.166390659970581	cluster_1
UL41	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	-	135039	PK-15_12h_3	0.00242892793933604	dcDNA	PK-15_12h_3	viral_read.count	0.00296451565051048	0.000493267715581555	0.166390659970581	cluster_1
UL41	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	246	C6_1h_1	0.0121951219512195	dcDNA	C6_1h_1	viral_read.count	0.0189343216961581	0.00642895394366362	0.339539701861519	cluster_1
UL41	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	240	C6_1h_2	0.025	dcDNA	C6_1h_2	viral_read.count	0.0189343216961581	0.00642895394366362	0.339539701861519	cluster_1
UL41	L	1h	1	C6	C6_dcDNA_1h	LT934125.1	-	102	C6_1h_3	0.0196078431372549	dcDNA	C6_1h_3	viral_read.count	0.0189343216961581	0.00642895394366362	0.339539701861519	cluster_1
UL41	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	25	NRK_1h_1	0	dcDNA	NRK_1h_1	viral_read.count	0	0		cluster_1
UL41	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	54	NRK_1h_2	0	dcDNA	NRK_1h_2	viral_read.count	0	0		cluster_1
UL41	L	1h	1	NRK	NRK_dcDNA_1h	LT934125.1	-	20	NRK_1h_3	0	dcDNA	NRK_1h_3	viral_read.count	0	0		cluster_1
UL41	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	154	PC-12_1h_1	0.012987012987013	dcDNA	PC-12_1h_1	viral_read.count	0.0271047404571292	0.0150915442616175	0.55678615648386	cluster_1
UL41	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	93	PC-12_1h_2	0.0430107526881721	dcDNA	PC-12_1h_2	viral_read.count	0.0271047404571292	0.0150915442616175	0.55678615648386	cluster_1
UL41	L	1h	1	PC-12	PC-12_dcDNA_1h	LT934125.1	-	158	PC-12_1h_3	0.0253164556962025	dcDNA	PC-12_1h_3	viral_read.count	0.0271047404571292	0.0150915442616175	0.55678615648386	cluster_1
UL41	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	129	PK-15_1h_1	0	dcDNA	PK-15_1h_1	viral_read.count	0.0151821862348178	0.0136170283877264	0.896908269804914	cluster_1
UL41	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	76	PK-15_1h_2	0.0263157894736842	dcDNA	PK-15_1h_2	viral_read.count	0.0151821862348178	0.0136170283877264	0.896908269804914	cluster_1
UL41	L	1h	1	PK-15	PK-15_dcDNA_1h	LT934125.1	-	52	PK-15_1h_3	0.0192307692307692	dcDNA	PK-15_1h_3	viral_read.count	0.0151821862348178	0.0136170283877264	0.896908269804914	cluster_1
UL41	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	478	PC-12_2.5h_1	0.0125523012552301	dcDNA	PC-12_2.5h_1	viral_read.count	0.00973634633762843	0.00525834256208211	0.540073491609475	cluster_1
UL41	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	231	PC-12_2.5h_2	0.012987012987013	dcDNA	PC-12_2.5h_2	viral_read.count	0.00973634633762843	0.00525834256208211	0.540073491609475	cluster_1
UL41	L	2.5h	2.5	PC-12	PC-12_dcDNA_2.5h	LT934125.1	-	545	PC-12_2.5h_3	0.0036697247706422	dcDNA	PC-12_2.5h_3	viral_read.count	0.00973634633762843	0.00525834256208211	0.540073491609475	cluster_1
UL41	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	243	C6_2h_1	0.0123456790123457	dcDNA	C6_2h_1	viral_read.count	0.0115147198480532	0.00117515371992067	0.102056648831048	cluster_1
UL41	L	2h	2	C6	C6_dcDNA_2h	LT934125.1	-	468	C6_2h_2	0.0106837606837607	dcDNA	C6_2h_2	viral_read.count	0.0115147198480532	0.00117515371992067	0.102056648831048	cluster_1
UL41	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	99	NRK_2h_1	0	dcDNA	NRK_2h_1	viral_read.count	0.00273224043715847	0.00473237925565267	1.73205080756888	cluster_1
UL41	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	71	NRK_2h_2	0	dcDNA	NRK_2h_2	viral_read.count	0.00273224043715847	0.00473237925565267	1.73205080756888	cluster_1
UL41	L	2h	2	NRK	NRK_dcDNA_2h	LT934125.1	-	122	NRK_2h_3	0.00819672131147541	dcDNA	NRK_2h_3	viral_read.count	0.00273224043715847	0.00473237925565267	1.73205080756888	cluster_1
UL41	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	439	PC-12_2h_1	0.00683371298405467	dcDNA	PC-12_2h_1	viral_read.count	0.00527412915117618	0.00144663451412482	0.27428879207522	cluster_1
UL41	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	399	PC-12_2h_2	0.0050125313283208	dcDNA	PC-12_2h_2	viral_read.count	0.00527412915117618	0.00144663451412482	0.27428879207522	cluster_1
UL41	L	2h	2	PC-12	PC-12_dcDNA_2h	LT934125.1	-	503	PC-12_2h_3	0.00397614314115308	dcDNA	PC-12_2h_3	viral_read.count	0.00527412915117618	0.00144663451412482	0.27428879207522	cluster_1
UL41	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	482	PK-15_2h_1	0.0145228215767635	dcDNA	PK-15_2h_1	viral_read.count	0.00914199972306888	0.00578318645743961	0.632595343756831	cluster_1
UL41	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	405	PK-15_2h_2	0.00987654320987654	dcDNA	PK-15_2h_2	viral_read.count	0.00914199972306888	0.00578318645743961	0.632595343756831	cluster_1
UL41	L	2h	2	PK-15	PK-15_dcDNA_2h	LT934125.1	-	1652	PK-15_2h_3	0.00302663438256659	dcDNA	PK-15_2h_3	viral_read.count	0.00914199972306888	0.00578318645743961	0.632595343756831	cluster_1
UL41	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	680	C6_4h_1	0.00735294117647059	dcDNA	C6_4h_1	viral_read.count	0.0049770824080548	0.00213883464869846	0.429736635511	cluster_1
UL41	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	686	C6_4h_2	0.0043731778425656	dcDNA	C6_4h_2	viral_read.count	0.0049770824080548	0.00213883464869846	0.429736635511	cluster_1
UL41	L	4h	4	C6	C6_dcDNA_4h	LT934125.1	-	312	C6_4h_3	0.00320512820512821	dcDNA	C6_4h_3	viral_read.count	0.0049770824080548	0.00213883464869846	0.429736635511	cluster_1
UL41	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	2800	PC-12_4h_1	0.00678571428571429	dcDNA	PC-12_4h_1	viral_read.count	0.0054719461339399	0.00123329316403517	0.225384741341957	cluster_1
UL41	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	2646	PC-12_4h_2	0.00529100529100529	dcDNA	PC-12_4h_2	viral_read.count	0.0054719461339399	0.00123329316403517	0.225384741341957	cluster_1
UL41	L	4h	4	PC-12	PC-12_dcDNA_4h	LT934125.1	-	2996	PC-12_4h_3	0.00433911882510013	dcDNA	PC-12_4h_3	viral_read.count	0.0054719461339399	0.00123329316403517	0.225384741341957	cluster_1
UL41	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	7826	PK-15_4h_1	0.00702785586506517	dcDNA	PK-15_4h_1	viral_read.count	0.00661295338719829	0.00147841665739625	0.223563749936337	cluster_1
UL41	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	8046	PK-15_4h_2	0.00497141436738752	dcDNA	PK-15_4h_2	viral_read.count	0.00661295338719829	0.00147841665739625	0.223563749936337	cluster_1
UL41	L	4h	4	PK-15	PK-15_dcDNA_4h	LT934125.1	-	6633	PK-15_4h_3	0.00783958992914217	dcDNA	PK-15_4h_3	viral_read.count	0.00661295338719829	0.00147841665739625	0.223563749936337	cluster_1
UL41	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	2759	C6_6h_1	0.00652410293584632	dcDNA	C6_6h_1	viral_read.count	0.00633995246303276	0.00175277784782846	0.276465455860848	cluster_1
UL41	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	4220	C6_6h_2	0.00450236966824645	dcDNA	C6_6h_2	viral_read.count	0.00633995246303276	0.00175277784782846	0.276465455860848	cluster_1
UL41	L	6h	6	C6	C6_dcDNA_6h	LT934125.1	-	3628	C6_6h_3	0.00799338478500551	dcDNA	C6_6h_3	viral_read.count	0.00633995246303276	0.00175277784782846	0.276465455860848	cluster_1
UL41	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	7517	PC-12_6h_1	0.00452308101636291	dcDNA	PC-12_6h_1	viral_read.count	0.00443841076785262	0.000394086871535777	0.0887900854941471	cluster_1
UL41	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	13589	PC-12_6h_2	0.00478328059459857	dcDNA	PC-12_6h_2	viral_read.count	0.00443841076785262	0.000394086871535777	0.0887900854941471	cluster_1
UL41	L	6h	6	PC-12	PC-12_dcDNA_6h	LT934125.1	-	11724	PC-12_6h_3	0.00400887069259638	dcDNA	PC-12_6h_3	viral_read.count	0.00443841076785262	0.000394086871535777	0.0887900854941471	cluster_1
UL41	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	37872	PK-15_6h_1	0.00773658639628221	dcDNA	PK-15_6h_1	viral_read.count	0.00717288908484477	0.000872730156286312	0.121670661007468	cluster_1
UL41	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	30337	PK-15_6h_2	0.00761446418564789	dcDNA	PK-15_6h_2	viral_read.count	0.00717288908484477	0.000872730156286312	0.121670661007468	cluster_1
UL41	L	6h	6	PK-15	PK-15_dcDNA_6h	LT934125.1	-	44912	PK-15_6h_3	0.0061676166726042	dcDNA	PK-15_6h_3	viral_read.count	0.00717288908484477	0.000872730156286312	0.121670661007468	cluster_1
UL41	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	10124	C6_8h_1	0.00691426313709996	dcDNA	C6_8h_1	viral_read.count	0.00778768455418465	0.00151323742502436	0.194311597304135	cluster_1
UL41	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	10414	C6_8h_2	0.00691376992510083	dcDNA	C6_8h_2	viral_read.count	0.00778768455418465	0.00151323742502436	0.194311597304135	cluster_1
UL41	L	8h	8	C6	C6_dcDNA_8h	LT934125.1	-	8495	C6_8h_3	0.00953502060035315	dcDNA	C6_8h_3	viral_read.count	0.00778768455418465	0.00151323742502436	0.194311597304135	cluster_1
UL41	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	-	14035	PC-12_8h_1	0.00513003206270039	dcDNA	PC-12_8h_1	viral_read.count	0.00540230243787914	0.0003850484572102	0.0712748798568493	cluster_1
UL41	L	8h	8	PC-12	PC-12_dcDNA_8h	LT934125.1	-	15684	PC-12_8h_2	0.00567457281305789	dcDNA	PC-12_8h_2	viral_read.count	0.00540230243787914	0.0003850484572102	0.0712748798568493	cluster_1
UL41	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	69419	PK-15_8h_1	0.00666964375747274	dcDNA	PK-15_8h_1	viral_read.count	0.00648773833413409	0.000168305227365189	0.0259420492469126	cluster_1
UL41	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	74319	PK-15_8h_2	0.00633754490776248	dcDNA	PK-15_8h_2	viral_read.count	0.00648773833413409	0.000168305227365189	0.0259420492469126	cluster_1
UL41	L	8h	8	PK-15	PK-15_dcDNA_8h	LT934125.1	-	70167	PK-15_8h_3	0.00645602633716704	dcDNA	PK-15_8h_3	viral_read.count	0.00648773833413409	0.000168305227365189	0.0259420492469126	cluster_1
UL42	L	""		C6	C6_dRNA	LT934125.1	+	3	C6_dRNA	0	dcDNA	C6_dRNA	viral_read.count	0			cluster_1
UL42	L	""		PC-12	PC-12_dRNA	LT934125.1	+	20	PC-12_dRNA	0	dcDNA	PC-12_dRNA	viral_read.count	0			cluster_1
UL42	L	""		PK-15	PK-15_dRNA	LT934125.1	+	68	PK-15_dRNA	0	dcDNA	PK-15_dRNA	viral_read.count	0			cluster_1
UL42	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_1	0	dcDNA	PC-12_0.5h_1	viral_read.count	0	0		cluster_1
UL42	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	13	PC-12_0.5h_2	0	dcDNA	PC-12_0.5h_2	viral_read.count	0	0		cluster_1
UL42	L	0.5h	0.5	PC-12	PC-12_dcDNA_0.5h	LT934125.1	+	2	PC-12_0.5h_3	0	dcDNA	PC-12_0.5h_3	viral_read.count	0	0		cluster_1
UL42	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	138	PC-12_1.5h_1	0.036231884057971	dcDNA	PC-12_1.5h_1	viral_read.count	0.0242151975827672	0.0115668733246711	0.477669995676713	cluster_1
UL42	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	129	PC-12_1.5h_2	0.0232558139534884	dcDNA	PC-12_1.5h_2	viral_read.count	0.0242151975827672	0.0115668733246711	0.477669995676713	cluster_1
UL42	L	1.5h	1.5	PC-12	PC-12_dcDNA_1.5h	LT934125.1	+	152	PC-12_1.5h_3	0.0131578947368421	dcDNA	PC-12_1.5h_3	viral_read.count	0.0242151975827672	0.0115668733246711	0.477669995676713	cluster_1
UL42	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	56266	C6_12h_1	0.00801549781395514	dcDNA	C6_12h_1	viral_read.count	0.00828152257157063	0.000756740171803331	0.0913769376661629	cluster_1
UL42	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	49131	C6_12h_2	0.00769371679794834	dcDNA	C6_12h_2	viral_read.count	0.00828152257157063	0.000756740171803331	0.0913769376661629	cluster_1
UL42	L	12h	12	C6	C6_dcDNA_12h	LT934125.1	+	28023	C6_12h_3	0.00913535310280841	dcDNA	C6_12h_3	viral_read.count	0.00828152257157063	0.000756740171803331	0.0913769376661629	cluster_1
UL42	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	40118	PC-12_12h_1	0.00510992571912857	dcDNA	PC-12_12h_1	viral_read.count	0.00477334459501754	0.000364643912100284	0.0763917007963143	cluster_1
UL42	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	64296	PC-12_12h_2	0.0043859649122807	dcDNA	PC-12_12h_2	viral_read.count	0.00477334459501754	0.000364643912100284	0.0763917007963143	cluster_1
UL42	L	12h	12	PC-12	PC-12_dcDNA_12h	LT934125.1	+	35654	PC-12_12h_3	0.00482414315364335	dcDNA	PC-12_12h_3	viral_read.count	0.00477334459501754	0.000364643912100284	0.0763917007963143	cluster_1
UL42	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	137055	PK-15_12h_1	0.00680018970486301	dcDNA	PK-15_12h_1	viral_read.count	0.00686404330067131	0.00167616851886785	0.244195504813311	cluster_1
UL42	L	12h	12	PK-15	PK-15_dcDNA_12h	LT934125.1	+	155287	PK-15_12h_2	0.00857122618119997	dcDNA	PK-15_12h_2	viral_read.count	0.00686404330067131	0.00167616851886785	0.244195504813311	cluster_1
